LLP with Faststep
communities-7.txt communities-100000div.txt: 0.00330044
communities-7.txt communities-10000div.txt: 0.00330044
communities-7.txt communities-1000div.txt: 0.00380804
communities-7.txt communities-100div.txt: 0.00383895
communities-7.txt communities-10div.txt: 0.00384109
communities-7.txt communities-200000div.txt: 0.00330044
communities-7.txt communities-20000div.txt: 0.00330044
communities-7.txt communities-2000div.txt: 0.00364732
communities-7.txt communities-200div.txt: 0.00383309
communities-7.txt communities-20div.txt: 0.00383895
communities-7.txt communities-500000div.txt: 0.00330044
communities-7.txt communities-50000div.txt: 0.00330044
communities-7.txt communities-5000div.txt: 0.00364732
communities-7.txt communities-500div.txt: 0.00380804
communities-7.txt communities-50div.txt: 0.00383895
communities-8.txt communities-100000div.txt: 0.00323016
communities-8.txt communities-10000div.txt: 0.00323016
communities-8.txt communities-1000div.txt: 0.00380061
communities-8.txt communities-100div.txt: 0.00383433
communities-8.txt communities-10div.txt: 0.00383644
communities-8.txt communities-200000div.txt: 0.00323016
communities-8.txt communities-20000div.txt: 0.00323016
communities-8.txt communities-2000div.txt: 0.00361011
communities-8.txt communities-200div.txt: 0.00382858
communities-8.txt communities-20div.txt: 0.00383433
communities-8.txt communities-500000div.txt: 0.00323016
communities-8.txt communities-50000div.txt: 0.00323016
communities-8.txt communities-5000div.txt: 0.00361011
communities-8.txt communities-500div.txt: 0.00380061
communities-8.txt communities-50div.txt: 0.00383433
communities-9.txt communities-100000div.txt: 0.00338843
communities-9.txt communities-10000div.txt: 0.00338843
communities-9.txt communities-1000div.txt: 0.00398217
communities-9.txt communities-100div.txt: 0.00401911
communities-9.txt communities-10div.txt: 0.00402118
communities-9.txt communities-200000div.txt: 0.00338843
communities-9.txt communities-20000div.txt: 0.00338843
communities-9.txt communities-2000div.txt: 0.00377327
communities-9.txt communities-200div.txt: 0.00401309
communities-9.txt communities-20div.txt: 0.00401911
communities-9.txt communities-500000div.txt: 0.00338843
communities-9.txt communities-50000div.txt: 0.00338843
communities-9.txt communities-5000div.txt: 0.00377327
communities-9.txt communities-500div.txt: 0.00398217
