LLP with Faststep
communities-2.txt communities-0.txt: 0.899141
communities-2.txt communities-1.txt: 0.93044
communities-2.txt communities-2.txt: 0.758853
communities-2.txt communities-3.txt: 0.658275
communities-2.txt communities-4.txt: 0.647873
communities-2.txt communities-5.txt: 0.647733
communities-3.txt communities-0.txt: 0.902362
communities-3.txt communities-1.txt: 0.930512
communities-3.txt communities-2.txt: 0.756194
communities-3.txt communities-3.txt: 0.655418
communities-3.txt communities-4.txt: 0.645029
communities-3.txt communities-5.txt: 0.64489
communities-4.txt communities-0.txt: 0.906352
communities-4.txt communities-1.txt: 0.929763
communities-4.txt communities-2.txt: 0.752739
communities-4.txt communities-3.txt: 0.652026
communities-4.txt communities-4.txt: 0.641662
communities-4.txt communities-5.txt: 0.641523
communities-5.txt communities-0.txt: 0.91194
communities-5.txt communities-1.txt: 0.928119
communities-5.txt communities-2.txt: 0.747922
communities-5.txt communities-3.txt: 0.647154
communities-5.txt communities-4.txt: 0.636816
communities-5.txt communities-5.txt: 0.636677
communities-6.txt communities-0.txt: 0.918762
communities-6.txt communities-1.txt: 0.925076
communities-6.txt communities-2.txt: 0.741909
communities-6.txt communities-3.txt: 0.641245
communities-6.txt communities-4.txt: 0.63094
communities-6.txt communities-5.txt: 0.630802
communities-7.txt communities-0.txt: 0.926791
communities-7.txt communities-1.txt: 0.92057
communities-7.txt communities-2.txt: 0.734787
communities-7.txt communities-3.txt: 0.634303
communities-7.txt communities-4.txt: 0.624051
communities-7.txt communities-5.txt: 0.623914
communities-8.txt communities-0.txt: 0.936805
communities-8.txt communities-1.txt: 0.914041
communities-8.txt communities-2.txt: 0.725807
communities-8.txt communities-3.txt: 0.625708
communities-8.txt communities-4.txt: 0.615525
communities-8.txt communities-5.txt: 0.615389
communities-9.txt communities-0.txt: 0.947032
communities-9.txt communities-1.txt: 0.906407
communities-9.txt communities-2.txt: 0.716557
communities-9.txt communities-3.txt: 0.617007
communities-9.txt communities-4.txt: 0.606894
communities-9.txt communities-5.txt: 0.606759
Faststep with Louvain
communities-100000div.txt communities-0.txt: 0.336048
communities-100000div.txt communities-1.txt: 0.10688
communities-100000div.txt communities-2.txt: 0.0421672
communities-100000div.txt communities-3.txt: 0.0355774
communities-100000div.txt communities-4.txt: 0.0355535
communities-100000div.txt communities-5.txt: 0.0355524
communities-10000div.txt communities-0.txt: 0.522265
communities-10000div.txt communities-1.txt: 0.264446
communities-10000div.txt communities-2.txt: 0.0986761
communities-10000div.txt communities-3.txt: 0.0598839
communities-10000div.txt communities-4.txt: 0.0574669
communities-10000div.txt communities-5.txt: 0.0574295
communities-1000div.txt communities-0.txt: 0.670987
communities-1000div.txt communities-1.txt: 0.439479
communities-1000div.txt communities-2.txt: 0.184085
communities-1000div.txt communities-3.txt: 0.0945116
communities-1000div.txt communities-4.txt: 0.0869391
communities-1000div.txt communities-5.txt: 0.0868158
communities-100div.txt communities-0.txt: 0.823197
communities-100div.txt communities-1.txt: 0.639255
communities-100div.txt communities-2.txt: 0.360158
communities-100div.txt communities-3.txt: 0.225266
communities-100div.txt communities-4.txt: 0.21201
communities-100div.txt communities-5.txt: 0.211823
communities-10div.txt communities-0.txt: 0.928438
communities-10div.txt communities-1.txt: 0.777565
communities-10div.txt communities-2.txt: 0.544595
communities-10div.txt communities-3.txt: 0.427541
communities-10div.txt communities-4.txt: 0.415806
communities-10div.txt communities-5.txt: 0.41565
communities-200000div.txt communities-0.txt: 0.263086
communities-200000div.txt communities-1.txt: 0.0675343
communities-200000div.txt communities-2.txt: 0.0295505
communities-200000div.txt communities-3.txt: 0.0278758
communities-200000div.txt communities-4.txt: 0.0280735
communities-200000div.txt communities-5.txt: 0.0280731
communities-20000div.txt communities-0.txt: 0.465002
communities-20000div.txt communities-1.txt: 0.20738
communities-20000div.txt communities-2.txt: 0.0764793
communities-20000div.txt communities-3.txt: 0.0512159
communities-20000div.txt communities-4.txt: 0.0499267
communities-20000div.txt communities-5.txt: 0.0499085
communities-2000div.txt communities-0.txt: 0.624859
communities-2000div.txt communities-1.txt: 0.381948
communities-2000div.txt communities-2.txt: 0.152543
communities-2000div.txt communities-3.txt: 0.0808669
communities-2000div.txt communities-4.txt: 0.0752336
communities-2000div.txt communities-5.txt: 0.075141
communities-200div.txt communities-0.txt: 0.791633
communities-200div.txt communities-1.txt: 0.597365
communities-200div.txt communities-2.txt: 0.311498
communities-200div.txt communities-3.txt: 0.179091
communities-200div.txt communities-4.txt: 0.1663
communities-200div.txt communities-5.txt: 0.166112
communities-20div.txt communities-0.txt: 0.893933
communities-20div.txt communities-1.txt: 0.73253
communities-20div.txt communities-2.txt: 0.482408
communities-20div.txt communities-3.txt: 0.356791
communities-20div.txt communities-4.txt: 0.344209
communities-20div.txt communities-5.txt: 0.34404
communities-500000div.txt communities-0.txt: 0.0961235
communities-500000div.txt communities-1.txt: 0.0151653
communities-500000div.txt communities-2.txt: 0.00957634
communities-500000div.txt communities-3.txt: 0.0105836
communities-500000div.txt communities-4.txt: 0.0107622
communities-500000div.txt communities-5.txt: 0.0107629
communities-50000div.txt communities-0.txt: 0.403122
communities-50000div.txt communities-1.txt: 0.154201
communities-50000div.txt communities-2.txt: 0.0577347
communities-50000div.txt communities-3.txt: 0.0432492
communities-50000div.txt communities-4.txt: 0.0427522
communities-50000div.txt communities-5.txt: 0.042744
communities-5000div.txt communities-0.txt: 0.575409
communities-5000div.txt communities-1.txt: 0.323224
communities-5000div.txt communities-2.txt: 0.124141
communities-5000div.txt communities-3.txt: 0.0695907
communities-5000div.txt communities-4.txt: 0.0657107
communities-5000div.txt communities-5.txt: 0.0656469
communities-500div.txt communities-0.txt: 0.714328
communities-500div.txt communities-1.txt: 0.495393
communities-500div.txt communities-2.txt: 0.220203
communities-500div.txt communities-3.txt: 0.112761
communities-500div.txt communities-4.txt: 0.103156
communities-500div.txt communities-5.txt: 0.103003
communities-50div.txt communities-0.txt: 0.854154
communities-50div.txt communities-1.txt: 0.680208
communities-50div.txt communities-2.txt: 0.412131
communities-50div.txt communities-3.txt: 0.279368
communities-50div.txt communities-4.txt: 0.266177
communities-50div.txt communities-5.txt: 0.265995
communities-5div.txt communities-0.txt: 0.944825
communities-5div.txt communities-1.txt: 0.798824
communities-5div.txt communities-2.txt: 0.574071
communities-5div.txt communities-3.txt: 0.461329
communities-5div.txt communities-4.txt: 0.450032
communities-5div.txt communities-5.txt: 0.449882
