LLP with Faststep
communities-6.txt communities-10div.txt: 2.30679e-05
communities-6.txt communities-200000div.txt: 2.30679e-05
communities-6.txt communities-20000div.txt: 2.30679e-05
communities-6.txt communities-2000div.txt: 2.30679e-05
communities-6.txt communities-200div.txt: 2.30679e-05
communities-6.txt communities-20div.txt: 2.30679e-05
communities-6.txt communities-500000div.txt: 2.30679e-05
communities-6.txt communities-50000div.txt: 2.30679e-05
communities-6.txt communities-5000div.txt: 2.30679e-05
communities-6.txt communities-500div.txt: 2.30679e-05
communities-6.txt communities-50div.txt: 2.30679e-05
communities-7.txt communities-100000div.txt: 2.37471e-05
communities-7.txt communities-10000div.txt: 2.37471e-05
communities-7.txt communities-1000div.txt: 2.37471e-05
communities-7.txt communities-100div.txt: 2.37471e-05
communities-7.txt communities-10div.txt: 2.37471e-05
communities-7.txt communities-200000div.txt: 2.37471e-05
communities-7.txt communities-20000div.txt: 2.37471e-05
communities-7.txt communities-2000div.txt: 2.37471e-05
communities-7.txt communities-200div.txt: 2.37471e-05
communities-7.txt communities-20div.txt: 2.37471e-05
communities-7.txt communities-500000div.txt: 2.37471e-05
communities-7.txt communities-50000div.txt: 2.37471e-05
communities-7.txt communities-5000div.txt: 2.37471e-05
communities-7.txt communities-500div.txt: 2.37471e-05
communities-7.txt communities-50div.txt: 2.37471e-05
communities-8.txt communities-100000div.txt: 2.42626e-05
communities-8.txt communities-10000div.txt: 2.42626e-05
communities-8.txt communities-1000div.txt: 2.42626e-05
communities-8.txt communities-100div.txt: 2.42626e-05
communities-8.txt communities-10div.txt: 2.42626e-05
communities-8.txt communities-200000div.txt: 2.42626e-05
communities-8.txt communities-20000div.txt: 2.42626e-05
communities-8.txt communities-2000div.txt: 2.42626e-05
communities-8.txt communities-200div.txt: 2.42626e-05
communities-8.txt communities-20div.txt: 2.42626e-05
communities-8.txt communities-500000div.txt: 2.42626e-05
communities-8.txt communities-50000div.txt: 2.42626e-05
communities-8.txt communities-5000div.txt: 2.42626e-05
communities-8.txt communities-500div.txt: 2.42626e-05
communities-8.txt communities-50div.txt: 2.42626e-05
communities-9.txt communities-100000div.txt: 2.43314e-05
communities-9.txt communities-10000div.txt: 2.43314e-05
communities-9.txt communities-1000div.txt: 2.43314e-05
communities-9.txt communities-100div.txt: 2.43314e-05
communities-9.txt communities-10div.txt: 2.43314e-05
communities-9.txt communities-200000div.txt: 2.43314e-05
communities-9.txt communities-20000div.txt: 2.43314e-05
communities-9.txt communities-2000div.txt: 2.43314e-05
communities-9.txt communities-200div.txt: 2.43314e-05
communities-9.txt communities-20div.txt: 2.43314e-05
communities-9.txt communities-500000div.txt: 2.43314e-05
communities-9.txt communities-50000div.txt: 2.43314e-05
communities-9.txt communities-5000div.txt: 2.43314e-05
communities-9.txt communities-500div.txt: 2.43314e-05
communities-9.txt communities-50div.txt: 2.43314e-05
LLP with Louvain
communities-0.txt communities-0.txt: 0.899347
communities-0.txt communities-1.txt: 0.967553
communities-0.txt communities-2.txt: 0.913201
communities-0.txt communities-3.txt: 0.883449
communities-0.txt communities-4.txt: 0.879704
communities-0.txt communities-5.txt: 0.879476
communities-1.txt communities-0.txt: 0.855418
communities-1.txt communities-1.txt: 0.961231
communities-1.txt communities-2.txt: 0.842015
communities-1.txt communities-3.txt: 0.809366
communities-1.txt communities-4.txt: 0.805775
communities-1.txt communities-5.txt: 0.805562
communities-10.txt communities-0.txt: 0.840669
communities-10.txt communities-1.txt: 0.811482
communities-10.txt communities-2.txt: 0.699106
communities-10.txt communities-3.txt: 0.671766
communities-10.txt communities-4.txt: 0.66878
communities-10.txt communities-5.txt: 0.668603
communities-11.txt communities-0.txt: 0.84734
communities-11.txt communities-1.txt: 0.750096
communities-11.txt communities-2.txt: 0.642401
communities-11.txt communities-3.txt: 0.617153
communities-11.txt communities-4.txt: 0.614405
communities-11.txt communities-5.txt: 0.614242
communities-2.txt communities-0.txt: 0.855436
communities-2.txt communities-1.txt: 0.961392
communities-2.txt communities-2.txt: 0.84206
communities-2.txt communities-3.txt: 0.809406
communities-2.txt communities-4.txt: 0.805815
communities-2.txt communities-5.txt: 0.805601
communities-3.txt communities-0.txt: 0.855544
communities-3.txt communities-1.txt: 0.961221
communities-3.txt communities-2.txt: 0.842154
communities-3.txt communities-3.txt: 0.809467
communities-3.txt communities-4.txt: 0.805875
communities-3.txt communities-5.txt: 0.805662
communities-4.txt communities-0.txt: 0.855128
communities-4.txt communities-1.txt: 0.960273
communities-4.txt communities-2.txt: 0.841419
communities-4.txt communities-3.txt: 0.808806
communities-4.txt communities-4.txt: 0.805217
communities-4.txt communities-5.txt: 0.805004
