LLP with Faststep
communities-10.txt communities-1.txt: 0.258748
communities-10.txt communities-2.txt: 0.117456
communities-10.txt communities-3.txt: 0.102778
communities-10.txt communities-4.txt: 0.102143
communities-10.txt communities-5.txt: 0.102136
communities-11.txt communities-0.txt: 0.769941
communities-11.txt communities-1.txt: 0.241696
communities-11.txt communities-2.txt: 0.10832
communities-11.txt communities-3.txt: 0.0947569
communities-11.txt communities-4.txt: 0.0941704
communities-11.txt communities-5.txt: 0.0941639
communities-2.txt communities-0.txt: 0.742123
communities-2.txt communities-1.txt: 0.405643
communities-2.txt communities-2.txt: 0.199663
communities-2.txt communities-3.txt: 0.175219
communities-2.txt communities-4.txt: 0.174143
communities-2.txt communities-5.txt: 0.174131
communities-3.txt communities-0.txt: 0.740151
communities-3.txt communities-1.txt: 0.402554
communities-3.txt communities-2.txt: 0.197285
communities-3.txt communities-3.txt: 0.173102
communities-3.txt communities-4.txt: 0.172039
communities-3.txt communities-5.txt: 0.172027
communities-4.txt communities-0.txt: 0.740299
communities-4.txt communities-1.txt: 0.395424
communities-4.txt communities-2.txt: 0.19299
communities-4.txt communities-3.txt: 0.169321
communities-4.txt communities-4.txt: 0.168279
communities-4.txt communities-5.txt: 0.168268
communities-5.txt communities-0.txt: 0.742399
communities-5.txt communities-1.txt: 0.383761
communities-5.txt communities-2.txt: 0.185888
communities-5.txt communities-3.txt: 0.163011
communities-5.txt communities-4.txt: 0.162007
communities-5.txt communities-5.txt: 0.161996
communities-6.txt communities-0.txt: 0.74448
communities-6.txt communities-1.txt: 0.367308
communities-6.txt communities-2.txt: 0.176244
communities-6.txt communities-3.txt: 0.154507
communities-6.txt communities-4.txt: 0.153554
communities-6.txt communities-5.txt: 0.153544
communities-7.txt communities-0.txt: 0.746062
communities-7.txt communities-1.txt: 0.346096
communities-7.txt communities-2.txt: 0.164228
communities-7.txt communities-3.txt: 0.1439
communities-7.txt communities-4.txt: 0.143012
communities-7.txt communities-5.txt: 0.143003
communities-8.txt communities-0.txt: 0.750696
communities-8.txt communities-1.txt: 0.315406
communities-8.txt communities-2.txt: 0.147526
communities-8.txt communities-3.txt: 0.129218
communities-8.txt communities-4.txt: 0.128421
communities-8.txt communities-5.txt: 0.128412
communities-9.txt communities-0.txt: 0.755812
